resultId;number;grid;position;positionText;positionOrder;points;laps;fastestLap;rank;fastestLapTime;fastestLapSpeed;raceId;driverId;constructorId;statusId
16029;32;11;0;R;11;0.0;60;\N;\N;\N;\N;649;364;187;51
16030;22;15;0;R;12;0.0;58;\N;\N;\N;\N;649;345;66;3
16031;23;4;0;R;13;0.0;54;\N;\N;\N;\N;649;262;66;5
16032;1;8;0;R;14;0.0;52;\N;\N;\N;\N;649;328;37;8
16033;20;19;0;R;15;0.0;51;\N;\N;\N;\N;649;341;63;51
16034;8;12;0;R;16;0.0;41;\N;\N;\N;\N;649;280;82;3
16035;7;10;0;R;17;0.0;24;\N;\N;\N;\N;649;306;82;36
16036;26;9;0;R;18;0.0;21;\N;\N;\N;\N;649;207;37;22
16037;15;20;0;R;19;0.0;19;\N;\N;\N;\N;649;346;37;22
16038;6;7;0;R;20;0.0;15;\N;\N;\N;\N;649;357;32;5
16039;24;16;0;R;21;0.0;10;\N;\N;\N;\N;649;352;66;51
16040;3;3;0;R;22;0.0;6;\N;\N;\N;\N;649;235;6;7
16041;11;18;0;R;23;0.0;0;\N;\N;\N;\N;649;333;198;95
16042;2;2;1;1;1;9.0;50;\N;\N;\N;\N;650;358;32;1
16043;10;1;2;2;2;6.0;50;\N;\N;\N;\N;650;235;6;1
16044;4;16;3;3;3;4.0;50;\N;\N;\N;\N;650;304;187;1
16045;17;13;4;4;4;3.0;50;\N;\N;\N;\N;650;224;32;1
16046;21;11;5;5;5;2.0;49;\N;\N;\N;\N;650;243;34;11
16047;14;5;6;6;6;1.0;49;\N;\N;\N;\N;650;280;82;11
16048;23;14;7;7;7;0.0;49;\N;\N;\N;\N;650;327;37;11
16049;12;4;8;8;8;0.0;47;\N;\N;\N;\N;650;346;37;80
16050;7;15;9;9;9;0.0;46;\N;\N;\N;\N;650;341;63;5
16051;9;20;0;R;10;0.0;37;\N;\N;\N;\N;650;289;32;5
16052;5;6;0;R;11;0.0;34;\N;\N;\N;\N;650;278;37;5
16053;15;3;0;R;12;0.0;30;\N;\N;\N;\N;650;223;6;5
16054;16;10;0;R;13;0.0;24;\N;\N;\N;\N;650;357;32;5
16055;1;7;0;R;14;0.0;20;\N;\N;\N;\N;650;328;37;5
16056;11;9;0;R;15;0.0;15;\N;\N;\N;\N;650;207;37;6
16057;22;19;0;R;16;0.0;11;\N;\N;\N;\N;650;238;37;5
16058;6;8;0;R;17;0.0;7;\N;\N;\N;\N;650;345;66;80
16059;18;18;0;R;18;0.0;5;\N;\N;\N;\N;650;262;66;5
16060;3;12;0;R;19;0.0;4;\N;\N;\N;\N;650;356;34;44
